,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,row_id,aspect_term,aspect_category,sentiment_term,sentiment_category
207,5.0,Five Stars,Good product.,[],B00ZV9RDKK,B075X8471B,AEYMHVN24OH7TZHROCXCPFNLRCXA,1515589105894,0,True,1045,product,general,Good,positive
208,4.0,Good product,the volume and off botton does not function. Other than that it's a good device,[],B079QHML21,B07GZFM1ZM,AEZDX5B7C443ZPHBSWHOJTNOWWKQ,1577487391474,0,True,1052,volume,feature_functionality,does not function,negative
209,4.0,Good product,the volume and off botton does not function. Other than that it's a good device,[],B079QHML21,B07GZFM1ZM,AEZDX5B7C443ZPHBSWHOJTNOWWKQ,1577487391474,0,True,1052,off botton,feature_functionality,does not function,negative
210,4.0,Good product,the volume and off botton does not function. Other than that it's a good device,[],B079QHML21,B07GZFM1ZM,AEZDX5B7C443ZPHBSWHOJTNOWWKQ,1577487391474,0,True,1052,device,overall_quality,good,positive
211,1.0,Don't waste your time on this little camera,Connection to wifi indicates connection but you cannot open it in any app. All indications are setup was followed but the use of camera will not activate. A waste of time. And I tries multiple times and spent hrs. Went past my return date I think so I'm stuck with it.,[],B07X6C9RMF,B0BWD4WGJB,AFM5FJBTS3VSR3XBT37IMQPRZNBQ,1613240759655,0,True,1058,wifi,connectivity,cannot open it in any app,negative
212,1.0,Don't waste your time on this little camera,Connection to wifi indicates connection but you cannot open it in any app. All indications are setup was followed but the use of camera will not activate. A waste of time. And I tries multiple times and spent hrs. Went past my return date I think so I'm stuck with it.,[],B07X6C9RMF,B0BWD4WGJB,AFM5FJBTS3VSR3XBT37IMQPRZNBQ,1613240759655,0,True,1058,camera,functionality,will not activate,negative
213,1.0,Don't waste your time on this little camera,Connection to wifi indicates connection but you cannot open it in any app. All indications are setup was followed but the use of camera will not activate. A waste of time. And I tries multiple times and spent hrs. Went past my return date I think so I'm stuck with it.,[],B07X6C9RMF,B0BWD4WGJB,AFM5FJBTS3VSR3XBT37IMQPRZNBQ,1613240759655,0,True,1058,setup,setup,was followed,neutral
214,1.0,Don't waste your time on this little camera,Connection to wifi indicates connection but you cannot open it in any app. All indications are setup was followed but the use of camera will not activate. A waste of time. And I tries multiple times and spent hrs. Went past my return date I think so I'm stuck with it.,[],B07X6C9RMF,B0BWD4WGJB,AFM5FJBTS3VSR3XBT37IMQPRZNBQ,1613240759655,0,True,1058,time,user_experience,A waste,negative
215,4.0,Good for the money,"Good sound quality, wires are fragile, handle them gently and they're a good deal",[],B003EM8008,B07S764D9V,AE72ASFQC7BIDFGSA4C3UDVCGM3A,1465180298000,0,True,1061,sound quality,audio_quality,good,positive
216,4.0,Good for the money,"Good sound quality, wires are fragile, handle them gently and they're a good deal",[],B003EM8008,B07S764D9V,AE72ASFQC7BIDFGSA4C3UDVCGM3A,1465180298000,0,True,1061,wires,durability,fragile,negative
217,4.0,Good for the money,"Good sound quality, wires are fragile, handle them gently and they're a good deal",[],B003EM8008,B07S764D9V,AE72ASFQC7BIDFGSA4C3UDVCGM3A,1465180298000,0,True,1061,deal,value_for_money,good,positive
218,5.0,Can add any content!,Can add any content you want totally awesome device!,[],B07KGVB6D6,B07KGVB6D6,AEBV2J5DHG2WE4YFCQ4GFTEOCPMA,1629060396740,0,True,1070,device,product_quality,totally awesome,positive
219,5.0,Very useful,I enjoy Alexa,[],B07FZ8S74R,B07H65KP63,AFZPRRQACGPPUVSJEU7BHCEYY3MA,1595199317307,0,True,1083,Alexa,product,enjoy,positive
220,5.0,Much better than previous model,Much better than previous model. Able to run cable and streaming from one remote.,[],B079QHML21,B07GZFM1ZM,AFT6O27P7Z6XHAMZQUFFYN763QXQ,1559871401535,0,True,1086,model,product_performance,better,positive
221,5.0,Much better than previous model,Much better than previous model. Able to run cable and streaming from one remote.,[],B079QHML21,B07GZFM1ZM,AFT6O27P7Z6XHAMZQUFFYN763QXQ,1559871401535,0,True,1086,remote,ease_of_use,Able,positive
222,4.0,Worth the upgrade,"I upgraded from a Kindle Keyboard, which I still have and plan to keep.  I read before bed and like the backlit screen so that I can turn the lights off in the room and read for a while.<br /><br />Back when Barnes & Noble came out with the Nook, I bought it the second it came out.  I promptly sold it on eBay a few days later after not being happy with the ghosting I saw as I turned the pages (a light copy of the previous page could be seen on the current page).  The Paperwhite does not have that problem, thankfully.<br /><br />It's taking me a bit to get used to in terms of finding my way around since there are no buttons, but that's a user issue and not the fault of the device.  I do, however, wish the touch screen was more responsive.  I find that I have to hold something a bit longer or tap a few more times in order to get where I want to go.<br /><br />I will admit that I manually transferred things from my old Kindle to my new one and then had a panic attack when I couldn't access any of the books I'd purchased.  In the moment, it didn't dawn on me that that would be far too easy for people to give copies of the books to other people, but it was an easy fix to go into my account and send them all to my new Kindle.<br /><br />I wish the back of the device wasn't so smooth.  When holding it with one hand (I hold it on the side), I find that my fingers slip.  I'll be getting a case for it so it won't matter, but some might not want a case so a textured back may aid in preventing slippage.<br /><br />All in all, I really like it and am glad I made the upgrade.",[],B00OQVZDJM,B00OQVZDJM,AFQSE62D3NUSJ3FWHLHKIQ7VVIZQ,1474762792000,0,True,1091,backlit screen,display,like,positive
223,4.0,Worth the upgrade,"I upgraded from a Kindle Keyboard, which I still have and plan to keep.  I read before bed and like the backlit screen so that I can turn the lights off in the room and read for a while.<br /><br />Back when Barnes & Noble came out with the Nook, I bought it the second it came out.  I promptly sold it on eBay a few days later after not being happy with the ghosting I saw as I turned the pages (a light copy of the previous page could be seen on the current page).  The Paperwhite does not have that problem, thankfully.<br /><br />It's taking me a bit to get used to in terms of finding my way around since there are no buttons, but that's a user issue and not the fault of the device.  I do, however, wish the touch screen was more responsive.  I find that I have to hold something a bit longer or tap a few more times in order to get where I want to go.<br /><br />I will admit that I manually transferred things from my old Kindle to my new one and then had a panic attack when I couldn't access any of the books I'd purchased.  In the moment, it didn't dawn on me that that would be far too easy for people to give copies of the books to other people, but it was an easy fix to go into my account and send them all to my new Kindle.<br /><br />I wish the back of the device wasn't so smooth.  When holding it with one hand (I hold it on the side), I find that my fingers slip.  I'll be getting a case for it so it won't matter, but some might not want a case so a textured back may aid in preventing slippage.<br /><br />All in all, I really like it and am glad I made the upgrade.",[],B00OQVZDJM,B00OQVZDJM,AFQSE62D3NUSJ3FWHLHKIQ7VVIZQ,1474762792000,0,True,1091,ghosting,display,not have,positive
224,4.0,Worth the upgrade,"I upgraded from a Kindle Keyboard, which I still have and plan to keep.  I read before bed and like the backlit screen so that I can turn the lights off in the room and read for a while.<br /><br />Back when Barnes & Noble came out with the Nook, I bought it the second it came out.  I promptly sold it on eBay a few days later after not being happy with the ghosting I saw as I turned the pages (a light copy of the previous page could be seen on the current page).  The Paperwhite does not have that problem, thankfully.<br /><br />It's taking me a bit to get used to in terms of finding my way around since there are no buttons, but that's a user issue and not the fault of the device.  I do, however, wish the touch screen was more responsive.  I find that I have to hold something a bit longer or tap a few more times in order to get where I want to go.<br /><br />I will admit that I manually transferred things from my old Kindle to my new one and then had a panic attack when I couldn't access any of the books I'd purchased.  In the moment, it didn't dawn on me that that would be far too easy for people to give copies of the books to other people, but it was an easy fix to go into my account and send them all to my new Kindle.<br /><br />I wish the back of the device wasn't so smooth.  When holding it with one hand (I hold it on the side), I find that my fingers slip.  I'll be getting a case for it so it won't matter, but some might not want a case so a textured back may aid in preventing slippage.<br /><br />All in all, I really like it and am glad I made the upgrade.",[],B00OQVZDJM,B00OQVZDJM,AFQSE62D3NUSJ3FWHLHKIQ7VVIZQ,1474762792000,0,True,1091,touch screen,usability,wish more responsive,negative
225,4.0,Worth the upgrade,"I upgraded from a Kindle Keyboard, which I still have and plan to keep.  I read before bed and like the backlit screen so that I can turn the lights off in the room and read for a while.<br /><br />Back when Barnes & Noble came out with the Nook, I bought it the second it came out.  I promptly sold it on eBay a few days later after not being happy with the ghosting I saw as I turned the pages (a light copy of the previous page could be seen on the current page).  The Paperwhite does not have that problem, thankfully.<br /><br />It's taking me a bit to get used to in terms of finding my way around since there are no buttons, but that's a user issue and not the fault of the device.  I do, however, wish the touch screen was more responsive.  I find that I have to hold something a bit longer or tap a few more times in order to get where I want to go.<br /><br />I will admit that I manually transferred things from my old Kindle to my new one and then had a panic attack when I couldn't access any of the books I'd purchased.  In the moment, it didn't dawn on me that that would be far too easy for people to give copies of the books to other people, but it was an easy fix to go into my account and send them all to my new Kindle.<br /><br />I wish the back of the device wasn't so smooth.  When holding it with one hand (I hold it on the side), I find that my fingers slip.  I'll be getting a case for it so it won't matter, but some might not want a case so a textured back may aid in preventing slippage.<br /><br />All in all, I really like it and am glad I made the upgrade.",[],B00OQVZDJM,B00OQVZDJM,AFQSE62D3NUSJ3FWHLHKIQ7VVIZQ,1474762792000,0,True,1091,back of the device,design,too smooth,negative
226,4.0,Worth the upgrade,"I upgraded from a Kindle Keyboard, which I still have and plan to keep.  I read before bed and like the backlit screen so that I can turn the lights off in the room and read for a while.<br /><br />Back when Barnes & Noble came out with the Nook, I bought it the second it came out.  I promptly sold it on eBay a few days later after not being happy with the ghosting I saw as I turned the pages (a light copy of the previous page could be seen on the current page).  The Paperwhite does not have that problem, thankfully.<br /><br />It's taking me a bit to get used to in terms of finding my way around since there are no buttons, but that's a user issue and not the fault of the device.  I do, however, wish the touch screen was more responsive.  I find that I have to hold something a bit longer or tap a few more times in order to get where I want to go.<br /><br />I will admit that I manually transferred things from my old Kindle to my new one and then had a panic attack when I couldn't access any of the books I'd purchased.  In the moment, it didn't dawn on me that that would be far too easy for people to give copies of the books to other people, but it was an easy fix to go into my account and send them all to my new Kindle.<br /><br />I wish the back of the device wasn't so smooth.  When holding it with one hand (I hold it on the side), I find that my fingers slip.  I'll be getting a case for it so it won't matter, but some might not want a case so a textured back may aid in preventing slippage.<br /><br />All in all, I really like it and am glad I made the upgrade.",[],B00OQVZDJM,B00OQVZDJM,AFQSE62D3NUSJ3FWHLHKIQ7VVIZQ,1474762792000,0,True,1091,upgrade,overall_experience,really like,positive
227,5.0,We are pleased with our new TV,"We are pleased with our new TV. It arrived on time and was super easy to set up. I like that it has Netflix and amazon on the main screen.<br />The picture quality is amazing. The only negative for us is the volume keys on the remote. They're on the side of the remote and I hit them all the time. Once I get used to this remote, I'm sure it will stop.",[],B01MTGM5I9,B071J9GQP8,AFQWUJQHNG3TT76FLNCVUDP3DXKA,1504709593432,1,True,1093,TV,overall_experience,pleased,positive
228,5.0,We are pleased with our new TV,"We are pleased with our new TV. It arrived on time and was super easy to set up. I like that it has Netflix and amazon on the main screen.<br />The picture quality is amazing. The only negative for us is the volume keys on the remote. They're on the side of the remote and I hit them all the time. Once I get used to this remote, I'm sure it will stop.",[],B01MTGM5I9,B071J9GQP8,AFQWUJQHNG3TT76FLNCVUDP3DXKA,1504709593432,1,True,1093,delivery,delivery_experience,on time,positive
229,5.0,We are pleased with our new TV,"We are pleased with our new TV. It arrived on time and was super easy to set up. I like that it has Netflix and amazon on the main screen.<br />The picture quality is amazing. The only negative for us is the volume keys on the remote. They're on the side of the remote and I hit them all the time. Once I get used to this remote, I'm sure it will stop.",[],B01MTGM5I9,B071J9GQP8,AFQWUJQHNG3TT76FLNCVUDP3DXKA,1504709593432,1,True,1093,setup,ease_of_use,super easy,positive
230,5.0,We are pleased with our new TV,"We are pleased with our new TV. It arrived on time and was super easy to set up. I like that it has Netflix and amazon on the main screen.<br />The picture quality is amazing. The only negative for us is the volume keys on the remote. They're on the side of the remote and I hit them all the time. Once I get used to this remote, I'm sure it will stop.",[],B01MTGM5I9,B071J9GQP8,AFQWUJQHNG3TT76FLNCVUDP3DXKA,1504709593432,1,True,1093,main screen,feature_availability,like,positive
231,5.0,We are pleased with our new TV,"We are pleased with our new TV. It arrived on time and was super easy to set up. I like that it has Netflix and amazon on the main screen.<br />The picture quality is amazing. The only negative for us is the volume keys on the remote. They're on the side of the remote and I hit them all the time. Once I get used to this remote, I'm sure it will stop.",[],B01MTGM5I9,B071J9GQP8,AFQWUJQHNG3TT76FLNCVUDP3DXKA,1504709593432,1,True,1093,picture quality,picture_quality,amazing,positive
232,5.0,We are pleased with our new TV,"We are pleased with our new TV. It arrived on time and was super easy to set up. I like that it has Netflix and amazon on the main screen.<br />The picture quality is amazing. The only negative for us is the volume keys on the remote. They're on the side of the remote and I hit them all the time. Once I get used to this remote, I'm sure it will stop.",[],B01MTGM5I9,B071J9GQP8,AFQWUJQHNG3TT76FLNCVUDP3DXKA,1504709593432,1,True,1093,volume keys,remote_design,negative,negative
233,5.0,Five Stars,"Great, fun, glad I bought it. Probably will buy more.",[],B01DFKC2SO,B01K8B8YA8,AFKTHMGRHNWPGEOKO7NQNJF5CMWA,1483895639000,0,True,1097,product,overall_experience,great,positive
234,5.0,No hassle,Easy to install.  Clear sound.,[],B00GHY5F3K,B00GHY5F3K,AFD327CSUSO5TIDKPKADPRCHTWVA,1433009097000,0,True,1101,installation,ease_of_use,easy,positive
235,5.0,No hassle,Easy to install.  Clear sound.,[],B00GHY5F3K,B00GHY5F3K,AFD327CSUSO5TIDKPKADPRCHTWVA,1433009097000,0,True,1101,sound,sound_quality,clear,positive
236,5.0,It’s worth every penny!!,Honestly for the money it’s well worth it and they actually stay in your ear!!,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Yk6TjxXhL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Yk6TjxXhL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Yk6TjxXhL._SL256_.jpg'}]",B07RGZ5NKS,B08XNCHTCY,AFUPUOGY5YF6CTM6DI644S6YNHAA,1596388747676,0,True,1111,price,value_for_money,well worth it,positive
237,5.0,It’s worth every penny!!,Honestly for the money it’s well worth it and they actually stay in your ear!!,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Yk6TjxXhL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Yk6TjxXhL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71Yk6TjxXhL._SL256_.jpg'}]",B07RGZ5NKS,B08XNCHTCY,AFUPUOGY5YF6CTM6DI644S6YNHAA,1596388747676,0,True,1111,fit,comfort,actually stay in your ear,positive
238,1.0,.,It keeps on turning off and the games I download it won't let me open them,[],B018Y227MY,B010BWYDYA,AFGTQWMPBSOCZ5VGY5GBGHK4HFVQ,1472083966000,0,True,1132,device,device_functionality,turning off,negative
239,1.0,.,It keeps on turning off and the games I download it won't let me open them,[],B018Y227MY,B010BWYDYA,AFGTQWMPBSOCZ5VGY5GBGHK4HFVQ,1472083966000,0,True,1132,games,software,won't let me open,negative
240,5.0,Great fitting easy to use ear buds.,I chose my Tozo 12 buds bsecause of great reviews. In my possession the  other reviewers are very accurate. Great value for the money with great sound quality.,[],B08FWB1HN2,B0BMXP1S36,AG3XHRONEAWMLFQFYHGQM5W7AZRA,1636781332651,0,True,1157,value,price_value,great,positive
241,5.0,Great fitting easy to use ear buds.,I chose my Tozo 12 buds bsecause of great reviews. In my possession the  other reviewers are very accurate. Great value for the money with great sound quality.,[],B08FWB1HN2,B0BMXP1S36,AG3XHRONEAWMLFQFYHGQM5W7AZRA,1636781332651,0,True,1157,sound quality,audio_quality,great,positive
