rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Excellent AIO watercooler at an affordable price!,"Pros:<br />Looks great<br />Fans are silent<br />Tubing looks very resistant, and is allegedly high quality<br />Installation is very simple<br />Tubing looks long enough to accommodate most users<br />Radiator seems high quality<br />Fans are PWM<br />Pump lights up in red to show that it's on<br />Keeps temperatures nice and low<br /><br />Cons:<br />Lepa is a relatively unknown brand<br />While fans are very silent, the pump does create a light buzz (think acquarium pump)<br /><br />So after looking at all of the  240 and 280mm AIO radiator I could find, and not making my mind on which +100 dollar AIO cooler was worth it for my i7-4790k cpu on a Maximus VI Hero board, I decided that since  I couldn't find something that was absolutely awesome, I might as well find something that was cheap...so I bought this one. After the mail in rebate, the price was pretty good.<br /><br />Once the box arrived, I was happy with the purchase. If you changed the Lepa branding for Corsair, you wouldn't feel any performance or quality penalty whatsoever. It's simply a well made, well designed item. Installation was pretty easy even though the instructions could be better, but in any case it was installed quickly and was working in no time. Since then, I dont feel that I've ever seen my CPU temperatures much above 40ºc, independant of what I was doing. And that has included it's fair share of 3D modelling, so I'm pretty satisfied.<br /><br />All in all, it might not be the best watercooler out there, but for the price I think you can't beat it. In any case, it's definitely worth giving a try!",[],B00RDLKYIC,B01MTCKTJ6,AG3FTVPHBKHYWBGA3AE3ERSIEZ7Q,1429621841000,2,False
3.0,Definitely not an iPad,"It is definitely not an iPad and it shows. It streams videos fine, but it is useless for drawing and writing. If you only care about streaming, it should work for you.",[],B07TLMMTWG,B07TLMMTWG,AHA5TKW7HYEGXWFMJMH253OOOCAA,1603738730436,0,True
5.0,Alexa,Really intuitive piece of technology!  Lots of fun to use.  Love the ability to talk and see my parents as they have one as well.  Sister-in-law also got one.,[],B07HZLHPKP,B07HZLHPKP,AE3IVPKKVOTMSMBUB6PT3WFAB4AA,1610577189064,0,True
1.0,"and pointed me to the fine print on their website which says ""features may vary""","DO NOT BUY!! This is NOT the case you will receive. The one pictured is the &#34;older&#34; version according to Targus. The current one is CHEAP CHEAP CHEAP!  The hardware, materials are flimsy. The handle is cheap. There is no organizer. I talked to them and they insisted it was not a knockoff, and pointed me to the fine print on their website which says &#34;features may vary&#34;. This is one life-long customer gone forever. Good job Targus!","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/514Q5M8HfgL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/514Q5M8HfgL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/514Q5M8HfgL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51elVZEjOZL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51elVZEjOZL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51elVZEjOZL._SL256_.jpg'}]",B00020E4LE,B00020E4LE,AGUXORFCHRJU4D25JHL64VEE5ANA,1427817514000,4,True
1.0,Activation Lock,The Apple Watch was received with an activation lock on the device 😒,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://m.media-amazon.com/images/I/61Tq8V+pweL._SL1600_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61Tq8V+pweL._SL800_.jpg', 'small_image_url': 'https://m.media-amazon.com/images/I/61Tq8V+pweL._SL256_.jpg'}]",B07P8WWWDN,B07Q5C4R5C,AF2BXVWOGS3G64HNAIIFCZ3RSJ5Q,1690327204316,1,True
5.0,These watch straps were just what I was looking for!,I love everything about these watch straps. Great quality for a great price. Love the variety of colors and how easy it is to change straps. Very comfortable. Highly recommend.,[],B0B8D3FNC1,B0B8D5K5V3,AHHPVYZMDO5WPJ65UJPZXRTHE32A,1679600242173,0,True
5.0,Five Stars,Went on easy and I can't tell it's there.,[],B071KF88C9,B071KF88C9,AGQJLBNTFAFPPWF4VG43LBYVYDLQ,1507715761532,0,True
5.0,Favorite.  Goodbye Cable.,Why don’t you have one already,[],B00ZV9RDKK,B075X8471B,AHY5NTRPBPOAAKL47JNHQSOGECPA,1535185740838,0,True
2.0,Software conflicts with Camtasia,"The quality of the camera itself is excellent. The mics are ok, but if you want t a camera this good you probably want a separate higher quality mic to match. The problem is that in order to use some of the camera's features you need to install an app, and that app conflicts with the popular video editing software Camtasia causing recordings to fail. But you don't know until the event you have just recorded is over that the recording didn't work! Up to that point, everything looks like it was working perfectly.  :-(<br />  Also, the wide angle feature is not for everyone. If you need to use one camera to capture a group of people it can be very useful. But if you want to use this as a conventional, but higher quality, web cam, the wide angle is actually a problem. You show up as small on the screen and a lot of the room around you is captured. This isn't a problem with the camera. But it is something to consider before buying.",[],B00CRJWW2G,B00WMM3ZC4,AEI43ZEWLSVKCQYSGKP7BLPYEWQQ,1568595423108,3,True
2.0,Won't stick to the IC,You'll have to go out and buy thermal PLASTER (not paste).  The sticky pads they come with do not last very long.,[],B00637X42A,B00637X42A,AFFS6G6EHIU7DANZOHJCD4KQVLXQ,1480554312000,0,True
4.0,First rate product for the price,"I use it for sports and need a design wit earhooks Impressed by sound quality, the battery life is astounding.<br />The left earbud malfunctioned under warranty, I contacted Anker Soundcore and Anny was super helpful in getting a replacement set shipped out in no time.",[],B083VXSTDN,B083VXSTDN,AFOHLGFHERT3EEXWI7MEGNB5NEHA,1614518028224,0,True
4.0,Easy to use keyboard folio,"I have never had an iPad or a keyboard folio before, but I love this Kensington Keyfolio (K39561US).<br />The keyboard works well, with only the occasional problem of accidentally typing a letter twice. It is much easier to work with than the on-screen keyboard, though you don't have the auto-correct when you are using it. There is a key for switching to the on-screen keyboard when you want it.<br />The folio is nice. It can be folded into various viewing angles, like the Apple smart cover, and the ""micro suction"" pad holds the iPad in place either in landscape or portrait. The best part is that I can tuck the keyboard back under the flap and lay the folio almost flat with the iPad facing up when I want to just use the screen. That lets me leave the iPad in the folio almost all of the time. The only times I would have to remove it would be when I wanted to stand it up in portrait mode or when I wanted to use it as a camera. (The camera could be used with the flap folded back, but the keyboard would be annoying hanging there while you are trying to take a picture.)<br />My only complaint is that the charging cable uses the iPad adapter, so you can't charge the keyboard and the iPad at the same time. Kensington should have included an adapter.",[],B007FQNK5Y,B007FQNK5Y,AE2Y7ECZEQ5QEWOJLPQLB3OJWF2A,1338472001000,6,True
5.0,For the tech savvy or people willing to invest the time and effort this is an awesome cheap alarm system.,This is as described a Self activated alarm. It uses wireless door and windows sensors. It is no longer supported by the securedbysam.com website so you will be entirely using the system without their help. This item is unique as it acts as a cell phone and you interact with the unit by texting or installing the secured by sam app which is still available on Google Play. The app is really just a front end to make the text interface easier. My unit was activated on the last 2 days the securedbysam service was working and then the SIM was deactivated. I replaced it with a preactivated H2O wireless SIM which runs on the ATT network. The device still works properly. A question I haven't seen answered- if you have a new unactivated unit will it work on GSM ATT or Tmobile only? This is definitely not plug and play so prepare for some extra steps to get your system up and running!,[],B00DH2VOXK,B00DH2VOXK,AG46ZWWO3JCPM3NDZWRBCBB2BYYA,1426223965000,1,True
1.0,NOT SO GOOD,"Not well made, we twisted it twice and the ends came unattached to the wire inside, this making the plastic, loose and then on the third twist the ends came off and the wire became exposed. Completely defeating the purpose!",[],B096KPKKFV,B0C7QQ2Z5T,AGFR7RIP4HJEVUPFESG42J57BUHQ,1670391128519,1,True
5.0,... and I had to say you really get a great picture for the price,"Got this camera as a gift and I had to say you really get a great picture for the price. While the film is expensive, this camera takes way better shots than some of the more expensive Polaroid cameras in this category. If you're buying this as a gift make sure to tie in a nice case and maybe an album to store the photos!",[],B00AWKJPOK,B014TUZ92U,AFITE4N3PUHIUAOAR7MTZ43Q3RLQ,1484768233000,0,True
1.0,I use mine for a paperweight to remind me how stupid it was to pay $20 for this.,Does not work. If you have an old TV and a new Roku. Don't buy this. The problem is the picture comes through but it is not down converted. My old TV can't display 720/1080 so it loses vertical hold. If I you have a high-def tv that doesn't support HDMI it might work. But if your TV is only 480 you're SOL with this. I contacted the seller at the time and rather then return it they suggested I remove the case and take and send a picture of the circuit board. This is magic chinese smoke electronics. I'd recommend getting serious and upgrading your TV.<br /><br />I ended up getting a underpowered (new) Roku 1 that still has 480 RCA output. Which is the same as an older Roku 2. Even has the same processor.,[],B00KBQZC4M,B08NW1RXPF,AHCTSVDFEBSYRDAKKN7ZTC24L46A,1481911164000,1,False
5.0,Perfect cord,Perfect extension cord. Plug in laptop and 3 Apple devises.,[],B07PQW93VG,B08N5TC2Z3,AGGMM2P4I6PXVACCNBAJ4EY34PTQ,1583614076143,0,True
3.0,Okay,"This is an okay card for the money. You can do better ala 6850 and be happier. Don't settle. Yes the low power consumption is nice, but you will want more from this.",[],B00782U10W,B00782U10W,AF2ZULTJQQBBVGCGPEMVDCNUOUBA,1337571076000,1,False
5.0,She says she likes this better than actual books because the screen is bright and ...,Bought it as a gift for my Aunt who reads quite a bit. She says she likes this better than actual books because the screen is bright and easier to read.,[],B00I15SB16,B00LWHUBPO,AFAWQOUXOUXSS5GEFNOIRIIJTPBA,1420844048000,0,True
1.0,the 24/7 technical support was a complete waste of time as the voice recording was going around ...,"This NETGEAR N300 (NETGEAR 22) connects intermittently to the internet. The speed is slow, videos freeze and a non functional wireless printing. I have NETGEAR 17 (WIFI router), that has served me very well which influenced me to buy NETGEAR 22, (WIFI cable modem and router). Besides, the 24/7 technical support was a complete waste of time as the voice recording was going around like a cat and mouse chase.",[],B00IF0JAIU,B00IF0JAIU,AE6OGKWQ5NDTBICVOGA27YCO7GRQ,1408959746000,1,True
5.0,Perfect size!,"The bag is soft in the inside and even though it looks flimsy on the outside, it protects the computer well. My hardshell protecter fits well in the bag. Perfect size!",[],B013KVMZZI,B013KVMZZI,AEPJ7E36L4TTHCI3UCYX7GQSV4OA,1449391840000,0,True
5.0,So far great gift,Husband loves to sing now annoyingly in the shower 😜,[],B07KRK3FZ9,B088BG6512,AF5BKGKE7T2K3AUL2G7IMZ3RXSDA,1642265338095,0,True
5.0,Easy to install and easy to flip up and down,This little kick stand work great for my laptop that just little lift when I run a few more applications and the laptop gets hot.,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1kruXPKARS._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1kruXPKARS._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/C1kruXPKARS._SL256_.jpg'}]",B07VNQ9Q5F,B07VNQ9Q5F,AHLRNY4NNQMGN72ZIIHE7X5OWCEQ,1617298419251,0,True
3.0,Hard to See,"I really liked the look of the black edition online, but when I got it, I found it very hard to read the time.  Also, some of the data tracking seems questionable.  For example, it's telling me that I slept the night ""uninterrupted"" yet it was a horrible night sleep filled with tossing and turning.  Also, if you work with your hand a lot, it will see that as steps.  So, every day I stand stationary and anywhere from 30 - 100 packages for shipping.  By the time I am done, the watch reports hundreds of steps taken when I hadn't moved.  Since this has a built in GPS, it should be able to use it to confirm that steps are actual steps.  All in all, I liked it enough for the price to return it and get the white version.  I will continue to give it a shot.  Love the hybrid concept and hope this works out in the long run.<br /><br />UPDATE:  Got the white model and it's way better.  Looks sharp and much easier to read.  However, it still suffers from counting repetitive hand movements as steps.  Also, the software does not honor the phone's do not disturb settings.  So, if you have notifications turned on, you can expect your wrist to vibrate all hours of the night.  Pretty glaring error in my opinion.  Ultimately, while better than the black edition visually, too many shortcomings to keep it.",[],B07GXW5DHV,B083Q576GZ,AH5CVIVXIKAAPZOPNAX6SZVRJQKQ,1566212646753,0,True
5.0,good quality,it is very good quality,[],B01CRPV4UK,B08YF1VBYD,AH2LLF37W73VHKECAKL7PP24Y7AQ,1587346049387,0,True
5.0,Wow,"This case is adorable, and I receive many compliments: fast delivery and excellent quality material.",[],B09DK4QD2G,B0B8YZX2S1,AG6WGJUGZQZVBKPDVMRB3KPGGJYA,1643566798119,0,True
